num_of_antecedent_events,avg_of_case_remaining_time,y_case_remaining_time
6,1625623.3897638072,2699492.014
7,1590041.78589297,2699490.293
8,1590041.7263020962,2699490.252
9,1446174.0401162277,2699487.749
10,1121596.2301124877,2085873.611
11,1121596.2301124877,2003149.069
12,1121596.2301124877,1985402.177
13,1121596.2301124877,1901249.749
14,1121596.2301124877,1818338.044
15,1121596.2301124877,1725566.276
16,1121596.2301124877,1388301.733
17,1121596.2301124877,1380702.54
18,1590044.4747371168,1380631.046
19,762216.2992770204,1380631.046
20,1590041.78589297,1380629.625
21,1590041.7263020962,1380629.575
22,1121596.2301124877,1380628.046
23,1121596.2301124877,718806.246
24,1121596.2301124877,687322.046
25,1121596.2301124877,610050.037
26,1590044.4747371168,544889.231
27,762216.2992770204,544889.231
28,1590041.78589297,544886.662
29,1590041.7263020962,544886.623
30,1121596.2301124877,544884.452
31,1121596.2301124877,544845.523
32,295.05900281373124,2.396
33,762216.2992770204,2.396
34,1121596.2301124877,0.0
0,771978.3777942169,425001.542
1,771977.8326473025,425001.114
2,1369727.7783866778,281896.821
3,604336.2287726993,281895.651
4,1446174.0401162277,277087.47
5,1446174.0401162277,265536.065
6,1446174.0401162277,250609.579
7,1446174.0401162277,167289.429
8,1446174.0401162277,166703.332
9,1446174.0401162277,164423.317
10,1446174.0401162277,17930.433
11,2.1684603490170096,3.728
12,1446174.0401162277,0.0
0,771978.3777942169,39.901
1,771977.8326473025,39.49
2,2.1684603490170096,0.0
0,771978.3777942169,2905390.473
1,771977.8326473025,2905389.962
2,1369727.7783866778,2905353.36
3,1446174.0401162277,2762530.342
4,1446174.0401162277,2758940.407
5,1446174.0401162277,2743480.408
6,1446174.0401162277,2742137.621
7,1446174.0401162277,2660192.928
8,1446174.0401162277,2660074.671
9,1446174.0401162277,2659803.329
10,1601554.9322030153,2659268.566
11,1590044.4747371168,2659129.189
12,1625623.3897638072,2659129.189
13,1590041.78589297,2659127.749
14,1590041.7263020962,2659127.725
15,1446174.0401162277,2659126.407
16,1121596.2301124877,2658997.318
17,1121596.2301124877,2052024.711
18,1121596.2301124877,1957350.797
19,1121596.2301124877,1794144.555
20,1121596.2301124877,1449661.483
21,1121596.2301124877,1342803.682
22,1121596.2301124877,1185265.263
23,1121596.2301124877,1099316.272
24,1121596.2301124877,910074.604
25,1121596.2301124877,0.003
26,762216.2992770204,0.0
27,295.05900281373124,0.0
0,771978.3777942169,36.297
1,771977.8326473025,36.003
2,2.1684603490170096,0.0
0,771978.3777942169,138670.623
1,771977.8326473025,138670.355
2,2.1684603490170096,2.894
3,604336.2287726993,0.0
0,771978.3777942169,34.268
1,771977.8326473025,33.601
2,2.1684603490170096,0.0
0,771978.3777942169,2939619.071
1,771977.8326473025,2939618.649
2,1369727.7783866778,2939574.376
3,1446174.0401162277,2794793.775
4,1446174.0401162277,2773107.094
5,1446174.0401162277,2706654.401
6,1601554.9322030153,2701548.243
7,1625623.3897638072,2701364.035
8,1590044.4747371168,2701364.035
9,1590041.78589297,2701362.88
10,1590041.7263020962,2701362.849
11,1446174.0401162277,2701360.684
12,1590044.4747371168,2701186.386
13,762216.2992770204,2701186.386
14,1590041.78589297,2701184.784
15,1590041.7263020962,2701184.73
16,1121596.2301124877,2701183.37
17,1121596.2301124877,2701078.29
18,1121596.2301124877,2089426.131
19,1121596.2301124877,1994015.268
20,762216.2992770204,1497421.087
21,1590044.4747371168,1497421.087
22,1590041.78589297,1497418.685
23,1590041.7263020962,1497418.325
24,1121596.2301124877,1497415.881
25,1590044.4747371168,1497298.822
26,762216.2992770204,1497298.822
27,1590041.78589297,1497297.512
28,1590041.7263020962,1497297.483
29,1121596.2301124877,1497295.27
30,1121596.2301124877,1497161.704
31,1121596.2301124877,870271.321
32,1121596.2301124877,774192.776
33,1121596.2301124877,543341.56
34,1121596.2301124877,365236.06
35,1121596.2301124877,274998.716
36,1121596.2301124877,171605.961
37,1121596.2301124877,99002.361
38,1121596.2301124877,2449.381
39,762216.2992770204,2.981
40,295.05900281373124,2.981
41,1121596.2301124877,0.0
0,771978.3777942169,40.89
1,771977.8326473025,40.579
2,2.1684603490170096,0.0
0,771978.3777942169,3248424.905
1,771977.8326473025,3248424.649
2,1369727.7783866778,3248392.466
3,1446174.0401162277,3114284.349
4,1446174.0401162277,3103675.526
5,1446174.0401162277,3089084.344
6,1446174.0401162277,3089072.416
7,1446174.0401162277,3023453.272
8,1446174.0401162277,2942009.124
9,1446174.0401162277,2909257.696
10,1446174.0401162277,2849195.421
11,1601554.9322030153,2825552.345
12,1590044.4747371168,2825368.515
13,1625623.3897638072,2825368.515
14,1590041.78589297,2825366.373
15,1590041.7263020962,2825366.346
16,1446174.0401162277,2825364.972
17,1121596.2301124877,2825271.28
18,1121596.2301124877,2821442.576
19,1121596.2301124877,2216098.42
20,1121596.2301124877,2129672.696
21,1121596.2301124877,1545577.979
22,1121596.2301124877,1458264.401
23,1121596.2301124877,1029488.958
24,1121596.2301124877,932133.336
25,1121596.2301124877,862413.529
26,1121596.2301124877,683807.456
27,1121596.2301124877,593257.574
28,1121596.2301124877,593074.456
29,1121596.2301124877,591768.715
30,1121596.2301124877,590688.15
31,1121596.2301124877,489393.71
32,1121596.2301124877,409722.517
33,1590044.4747371168,314779.457
34,762216.2992770204,314779.457
35,1590041.78589297,314777.053
36,1590041.7263020962,314777.026
37,1121596.2301124877,314775.543
38,455055.6343089471,6118.025
39,1121596.2301124877,6115.815
40,7527.792504385949,7.573
41,7845.474540145966,7.573
42,7845.475503649621,7.573
43,7845.474449635019,7.573
44,240389.78877129089,0.0
0,771978.3777942169,2631159.804
1,771977.8326473025,2631159.302
2,1369727.7783866778,2631119.265
3,1446174.0401162277,2496156.98
4,1446174.0401162277,2495951.802
5,1446174.0401162277,2489278.891
6,1446174.0401162277,2470991.624
7,1446174.0401162277,2468944.036
8,1446174.0401162277,2404785.443
9,1446174.0401162277,2328086.574
10,1446174.0401162277,2227810.442
11,1446174.0401162277,2209747.917
12,1446174.0401162277,2119871.585
13,1446174.0401162277,2050235.38
14,1446174.0401162277,1887996.062
15,1446174.0401162277,86278.147
16,1446174.0401162277,68281.827
17,295.05900281373124,0.005
18,1446174.0401162277,0.0
0,771978.3777942169,122378.08
1,771977.8326473025,122377.462
2,2.1684603490170096,3.613
3,604336.2287726993,0.0
0,771978.3777942169,36.724
1,771977.8326473025,36.366
2,2.1684603490170096,0.0
0,771978.3777942169,149192.401
1,771977.8326473025,149191.923
2,1369727.7783866778,149159.768
3,1446174.0401162277,17450.73
4,2.1684603490170096,3.99
5,1446174.0401162277,0.0
0,771978.3777942169,117283.005
1,771977.8326473025,117279.077
2,2.1684603490170096,2.982
3,604336.2287726993,0.0
0,771978.3777942169,95971.139
1,771977.8326473025,95969.157
2,2.1684603490170096,3.548
3,604336.2287726993,0.0
0,771978.3777942169,94541.72
1,771977.8326473025,94541.208
2,1369727.7783866778,8611.616
3,604336.2287726993,8610.505
4,295.05900281373124,1.469
5,1446174.0401162277,0.0
0,771978.3777942169,36.116
1,771977.8326473025,35.529
2,2.1684603490170096,0.0
0,771978.3777942169,42.794
1,771977.8326473025,42.157
2,2.1684603490170096,0.0
0,771978.3777942169,1987931.709
1,771977.8326473025,1987931.216
2,1369727.7783866778,1987895.848
3,1446174.0401162277,1896399.158
4,1446174.0401162277,1896377.978
5,1446174.0401162277,1890012.445
6,1601554.9322030153,1879502.824
7,1625623.3897638072,1879395.668
8,1590044.4747371168,1879395.668
9,1590041.78589297,1879394.329
10,1590041.7263020962,1879394.287
11,1446174.0401162277,1879391.463
12,1121596.2301124877,1273390.817
13,455055.6343089471,1032984.51
14,1121596.2301124877,1032982.595
15,240389.78877129089,656500.523
16,577842.8430326743,655360.796
17,577842.8430326743,655122.542
18,577842.8430326743,597686.202
19,577842.8430326743,395273.233
20,577842.8430326743,340969.546
21,577842.8430326743,327607.969
22,577842.8430326743,316018.657
23,577842.8430326743,314349.436
24,577842.8430326743,59598.554
25,577842.8430326743,2181.29
26,7845.475503649621,8.484
27,7845.474449635019,8.484
28,7527.792504385949,8.484
29,7845.474540145966,8.484
30,240389.78877129089,0.0
0,771978.3777942169,3363845.373
1,771977.8326473025,3363844.838
2,1369727.7783866778,3363799.449
3,1446174.0401162277,3275580.096
4,1446174.0401162277,3255931.814
5,1446174.0401162277,3254957.054
6,1601554.9322030153,3254101.08
7,1590044.4747371168,3253950.723
8,1625623.3897638072,3253950.723
9,1590041.78589297,3253949.809
10,1590041.7263020962,3253949.78
11,1446174.0401162277,3253947.725
12,762216.2992770204,2641006.929
13,1590044.4747371168,2641006.929
14,1590041.78589297,2641005.187
15,1590041.7263020962,2641005.133
16,1121596.2301124877,2641003.622
17,1121596.2301124877,2640852.191
18,1121596.2301124877,1958583.206
19,1121596.2301124877,1957515.939
20,1121596.2301124877,1439647.67
21,1121596.2301124877,1439317.261
22,1121596.2301124877,689625.094
23,1121596.2301124877,689584.893
24,1121596.2301124877,134169.122
25,1121596.2301124877,0.003
26,762216.2992770204,0.0
27,295.05900281373124,0.0
0,771978.3777942169,93918.665
1,771977.8326473025,93918.207
2,1369727.7783866778,12320.616
3,604336.2287726993,12319.524
4,1446174.0401162277,3894.618
5,2.1684603490170096,3.964
6,1446174.0401162277,0.0
0,771978.3777942169,80541.055
1,771977.8326473025,80540.818
2,604336.2287726993,17.809
3,2.1684603490170096,4.049
4,604336.2287726993,0.0
0,771978.3777942169,1912673.264
1,771977.8326473025,1912672.716
2,1369727.7783866778,1832188.608
3,604336.2287726993,1832187.322
4,1446174.0401162277,1823599.122
5,1446174.0401162277,1818890.325
6,1446174.0401162277,1800649.876
7,1446174.0401162277,1739138.663
8,1446174.0401162277,1658028.864
9,1601554.9322030153,1622631.878
10,1590044.4747371168,1622547.847
11,1625623.3897638072,1622547.847
12,1590041.78589297,1622546.578
13,1590041.7263020962,1622546.535
14,1446174.0401162277,1622545.011
15,1121596.2301124877,1034181.111
16,1121596.2301124877,328735.625
17,1121596.2301124877,244310.485
18,1121596.2301124877,242140.826
19,1121596.2301124877,172074.227
20,455055.6343089471,11159.022
21,1121596.2301124877,11156.071
22,240389.78877129089,9117.339
23,577842.8430326743,6217.767
24,577842.8430326743,5619.569
25,7527.792504385949,8.904
26,7845.474449635019,8.904
27,7845.474540145966,8.904
28,7845.475503649621,8.904
29,240389.78877129089,0.0
0,771978.3777942169,79950.502
1,771977.8326473025,79950.241
2,2.1684603490170096,3.074
3,604336.2287726993,0.0
0,771978.3777942169,3367649.232
1,771977.8326473025,3367648.708
2,1369727.7783866778,3367610.484
3,1446174.0401162277,3285004.171
4,1446174.0401162277,3262408.979
5,1446174.0401162277,3195866.801
6,1446174.0401162277,3186284.422
7,1446174.0401162277,3181977.905
8,1601554.9322030153,3173086.176
9,1446174.0401162277,3172254.224
10,1446174.0401162277,3112498.497
11,1625623.3897638072,3105823.51
12,1590044.4747371168,3105823.51
13,1590041.78589297,3105821.987
14,1590041.7263020962,3105821.763
15,1446174.0401162277,3105820.34
16,1121596.2301124877,3105590.733
17,1590044.4747371168,3105536.438
18,762216.2992770204,3105536.438
19,1590041.78589297,3105535.236
20,1590041.7263020962,3105535.167
21,1121596.2301124877,3105532.585
22,1121596.2301124877,2478628.65
23,1121596.2301124877,2476645.278
24,1121596.2301124877,1697349.354
25,762216.2992770204,1625270.604
26,1590044.4747371168,1625270.604
27,1590041.78589297,1625269.334
28,1590041.7263020962,1625269.299
29,1121596.2301124877,1625266.668
30,1121596.2301124877,1033629.574
31,1121596.2301124877,1031450.61
32,1121596.2301124877,523239.735
33,455055.6343089471,523191.411
34,1121596.2301124877,523189.737
35,240389.78877129089,523170.514
36,577842.8430326743,520605.686
37,577842.8430326743,431186.693
38,577842.8430326743,145529.698
39,577842.8430326743,58770.294
40,577842.8430326743,3987.956
41,240389.78877129089,207.771
42,7845.474540145966,8.301
43,7845.474449635019,8.301
44,7845.475503649621,8.301
45,7527.792504385949,8.301
46,240389.78877129089,0.0
0,771978.3777942169,39.804
1,771977.8326473025,39.265
2,2.1684603490170096,0.0
0,771978.3777942169,951203.036
1,771977.8326473025,951202.775
2,1369727.7783866778,951164.079
3,1446174.0401162277,877575.954
4,1446174.0401162277,874153.911
5,1446174.0401162277,860785.334
6,1601554.9322030153,845740.369
7,1590044.4747371168,845609.969
8,1625623.3897638072,845609.969
9,1590041.78589297,845609.146
10,1590041.7263020962,845609.124
11,1446174.0401162277,845608.025
12,762216.2992770204,492351.884
13,1590044.4747371168,492351.884
14,1590041.78589297,492350.961
15,1590041.7263020962,492350.899
16,1121596.2301124877,492348.917
17,1121596.2301124877,492277.941
18,1121596.2301124877,177066.067
19,455055.6343089471,163527.895
20,1121596.2301124877,163526.5
21,240389.78877129089,163214.86
22,577842.8430326743,163187.649
23,577842.8430326743,84306.446
24,577842.8430326743,2941.703
25,7527.792504385949,8.397
26,7845.475503649621,8.394
27,7845.474540145966,8.394
28,7845.474449635019,8.393
29,240389.78877129089,0.0
0,771978.3777942169,1889054.39
1,771977.8326473025,1889053.859
2,1369727.7783866778,1812366.557
3,604336.2287726993,1812365.173
4,1446174.0401162277,1804153.607
5,1601554.9322030153,1803981.29
6,1590044.4747371168,1803884.047
7,1625623.3897638072,1803884.047
8,1590041.78589297,1803883.059
9,1590041.7263020962,1803883.024
10,1446174.0401162277,1803881.638
11,1121596.2301124877,1803751.309
12,1121596.2301124877,1186002.369
13,1121596.2301124877,601596.988
14,1121596.2301124877,481889.674
15,1121596.2301124877,409611.124
16,1121596.2301124877,330388.051
17,2.1684603490170096,4.791
18,4.30415657620042,4.791
19,1121596.2301124877,0.0
0,771978.3777942169,35.31
1,771977.8326473025,35.051
2,2.1684603490170096,0.0
0,771978.3777942169,182395.394
1,771977.8326473025,182395.102
2,1369727.7783866778,106482.446
3,604336.2287726993,106481.505
4,1446174.0401162277,98659.538
5,1446174.0401162277,92628.767
6,1446174.0401162277,74415.799
7,2.1684603490170096,2.989
8,1446174.0401162277,0.0
0,771978.3777942169,75345.062
1,771977.8326473025,75344.674
2,2.1684603490170096,4.232
3,604336.2287726993,0.0
0,771978.3777942169,28.854
1,771977.8326473025,28.521
2,2.1684603490170096,0.0
0,771978.3777942169,2663798.212
1,771977.8326473025,2663797.666
2,1369727.7783866778,2589986.68
3,604336.2287726993,2589985.418
4,1446174.0401162277,2581659.065
5,1446174.0401162277,2562432.493
6,1446174.0401162277,2497871.368
7,1446174.0401162277,2497819.733
8,1446174.0401162277,2497777.484
9,1446174.0401162277,2487117.095
10,1446174.0401162277,2482861.678
11,1446174.0401162277,2474874.552
12,1446174.0401162277,2414731.5
13,1446174.0401162277,2330616.997
14,1446174.0401162277,2311668.733
15,1446174.0401162277,2296091.926
16,1446174.0401162277,2206179.439
17,1446174.0401162277,2142742.811
18,1446174.0401162277,1951690.266
19,1446174.0401162277,0.004
20,295.05900281373124,0.0
0,771978.3777942169,73020.594
1,771977.8326473025,73020.302
2,2.1684603490170096,3.056
3,604336.2287726993,0.0
0,771978.3777942169,2661242.127
1,771977.8326473025,2661241.834
2,1369727.7783866778,2661206.331
3,1446174.0401162277,2586286.043
4,1446174.0401162277,2575809.366
5,1446174.0401162277,1978509.702
6,1446174.0401162277,78170.296
7,1446174.0401162277,0.004
8,295.05900281373124,0.0
0,771978.3777942169,100976.607
1,771977.8326473025,100976.356
2,1369727.7783866778,31100.103
3,604336.2287726993,31098.358
4,1446174.0401162277,22154.83
5,2.1684603490170096,3.777
6,1446174.0401162277,0.0
0,771978.3777942169,31.268
1,771977.8326473025,30.874
2,2.1684603490170096,0.0
0,771978.3777942169,69522.68
1,771977.8326473025,69522.421
2,2.1684603490170096,3.058
3,604336.2287726993,0.0
0,771978.3777942169,40.538
1,771977.8326473025,40.013
2,2.1684603490170096,0.0
0,771978.3777942169,29.641
1,771977.8326473025,29.329
2,2.1684603490170096,0.0
0,771978.3777942169,1922313.254
1,771977.8326473025,1922312.04
2,1369727.7783866778,1922275.974
3,1446174.0401162277,1853783.298
4,1601554.9322030153,1853343.046
5,1625623.3897638072,1853172.046
6,1590044.4747371168,1853172.046
7,1590041.78589297,1853170.842
8,1590041.7263020962,1853170.814
9,1446174.0401162277,1853169.359
10,1121596.2301124877,1853053.623
11,1121596.2301124877,1247639.306
12,1121596.2301124877,1228823.225
13,1121596.2301124877,39230.024
14,1121596.2301124877,39089.522
15,1121596.2301124877,15087.65
16,295.05900281373124,3.485
17,762216.2992770204,3.485
18,1121596.2301124877,0.0
0,771978.3777942169,170640.361
1,771977.8326473025,170638.946
2,1369727.7783866778,105197.955
3,604336.2287726993,105196.79
4,1446174.0401162277,98208.292
5,1446174.0401162277,74798.236
6,1446174.0401162277,10075.066
7,295.05900281373124,2.319
8,1446174.0401162277,0.0
0,771978.3777942169,43.447
1,771977.8326473025,42.988
2,2.1684603490170096,0.0
0,771978.3777942169,34.405
1,771977.8326473025,34.068
2,2.1684603490170096,0.0
0,771978.3777942169,38.041
1,771977.8326473025,37.767
2,2.1684603490170096,0.0
0,771978.3777942169,36.164
1,771977.8326473025,35.891
2,2.1684603490170096,0.0
0,771978.3777942169,684907.4
1,771977.8326473025,684906.824
2,1369727.7783866778,626824.856
3,604336.2287726993,626823.799
4,1446174.0401162277,617284.08
5,1601554.9322030153,616937.418
6,1625623.3897638072,616682.681
7,1590044.4747371168,616682.681
8,1590041.78589297,616681.431
9,1590041.7263020962,616681.404
10,1446174.0401162277,616680.127
11,1590044.4747371168,616616.892
12,762216.2992770204,616616.892
13,1590041.78589297,616615.223
14,1590041.7263020962,616615.196
15,1121596.2301124877,616613.77
16,1121596.2301124877,616556.259
17,295.05900281373124,3.764
18,762216.2992770204,3.764
19,1121596.2301124877,0.0
0,771978.3777942169,39.824
1,771977.8326473025,39.576
2,2.1684603490170096,0.0
0,771978.3777942169,246445.518
1,771977.8326473025,246445.21
2,1369727.7783866778,190231.472
3,604336.2287726993,190230.101
4,1601554.9322030153,182528.909
5,1590044.4747371168,182159.28
6,1625623.3897638072,182159.28
7,1590041.78589297,182158.409
8,1590041.7263020962,182158.382
9,1446174.0401162277,182157.187
10,455055.6343089471,6218.896
11,1121596.2301124877,6217.685
12,240389.78877129089,6187.846
13,577842.8430326743,5121.567
14,577842.8430326743,2198.744
15,7527.792504385949,6.928
16,7845.474449635019,6.927
17,7845.474540145966,6.927
18,7845.475503649621,6.927
19,240389.78877129089,0.0
0,771978.3777942169,3079683.896
1,771977.8326473025,3079683.621
2,1369727.7783866778,3079651.713
3,1446174.0401162277,3020111.148
4,1446174.0401162277,3019812.408
5,1446174.0401162277,3007952.718
6,1446174.0401162277,2992551.371
7,1446174.0401162277,2927915.793
8,1446174.0401162277,2846837.771
9,1446174.0401162277,2759681.984
10,1446174.0401162277,2733401.192
11,1601554.9322030153,2640169.545
12,1590044.4747371168,2639934.101
13,1625623.3897638072,2639934.101
14,1590041.78589297,2639933.171
15,1590041.7263020962,2639933.071
16,1446174.0401162277,2639931.196
17,762216.2992770204,2639853.841
18,1590044.4747371168,2639853.841
19,1590041.78589297,2639852.657
20,1590041.7263020962,2639852.63
21,1121596.2301124877,2639850.673
22,1121596.2301124877,2639334.021
23,1121596.2301124877,1963456.753
24,1121596.2301124877,1691130.373
25,1121596.2301124877,1531728.917
26,1121596.2301124877,1427530.041
27,1121596.2301124877,1359562.219
28,1121596.2301124877,1171564.036
29,1121596.2301124877,148320.528
30,1121596.2301124877,0.003
31,762216.2992770204,0.0
32,295.05900281373124,0.0
0,771978.3777942169,55954.535
1,771977.8326473025,55954.358
2,2.1684603490170096,3.369
3,604336.2287726993,0.0
0,771978.3777942169,2232344.271
1,771977.8326473025,2232343.942
2,1369727.7783866778,2232306.023
3,1601554.9322030153,2169883.593
4,1590044.4747371168,2169634.353
5,1625623.3897638072,2169634.353
6,1590041.78589297,2169633.46
7,1590041.7263020962,2169633.433
8,1446174.0401162277,2169631.474
9,1121596.2301124877,2169505.256
10,1121596.2301124877,1549572.844
11,1121596.2301124877,844301.914
12,1121596.2301124877,761249.888
13,1121596.2301124877,598946.664
14,1121596.2301124877,78649.769
15,295.05900281373124,2.038
16,762216.2992770204,2.038
17,1121596.2301124877,0.0
0,771978.3777942169,2905235.067
1,771977.8326473025,2905234.784
2,1369727.7783866778,2850841.264
3,604336.2287726993,2850840.068
4,1446174.0401162277,2841432.461
5,1446174.0401162277,2764131.576
6,1601554.9322030153,2672140.072
7,1590044.4747371168,2672106.344
8,1625623.3897638072,2672106.343
9,1590041.78589297,2672104.919
10,1590041.7263020962,2672104.845
11,1446174.0401162277,2672102.881
12,1121596.2301124877,2135939.312
13,1121596.2301124877,1515082.718
14,1121596.2301124877,1513414.762
15,1121596.2301124877,860573.226
16,1121596.2301124877,823575.35
17,1121596.2301124877,0.002
18,295.05900281373124,0.001
19,762216.2992770204,0.0
0,771978.3777942169,53095.41
1,771977.8326473025,53095.132
2,2.1684603490170096,4.34
3,604336.2287726993,0.0
0,771978.3777942169,141594.827
1,771977.8326473025,141594.533
2,604336.2287726993,89269.397
3,1369727.7783866778,88636.333
4,604336.2287726993,88632.706
5,1446174.0401162277,80390.009
6,1446174.0401162277,74252.56
7,1446174.0401162277,57818.406
8,1446174.0401162277,55617.059
9,295.05900281373124,1.46
10,1446174.0401162277,0.0
0,771978.3777942169,928062.899
1,771977.8326473025,928062.543
2,1369727.7783866778,928021.319
3,1601554.9322030153,874533.886
4,1590044.4747371168,874263.813
5,1625623.3897638072,874263.813
6,1590041.78589297,874262.594
7,1590041.7263020962,874262.565
8,1446174.0401162277,874261.322
9,1121596.2301124877,873772.13
10,455055.6343089471,256397.66
11,1121596.2301124877,256396.15
12,240389.78877129089,10969.158
13,240389.78877129089,6723.791
14,240389.78877129089,6161.648
15,7527.792504385949,8.471
16,7845.474449635019,8.471
17,7845.475503649621,8.471
18,7845.474540145966,8.471
19,240389.78877129089,0.0
0,771978.3777942169,48472.08
1,771977.8326473025,48471.838
2,2.1684603490170096,4.569
3,604336.2287726993,0.0
0,771978.3777942169,45.304
1,771977.8326473025,45.015
2,2.1684603490170096,0.0
0,771978.3777942169,29.627
1,771977.8326473025,29.394
2,2.1684603490170096,0.0
0,771978.3777942169,34.259
1,771977.8326473025,34.036
2,2.1684603490170096,0.0
0,771978.3777942169,33.183
1,771977.8326473025,32.74
2,2.1684603490170096,0.0
0,771978.3777942169,33.936
1,771977.8326473025,33.649
2,2.1684603490170096,0.0
0,771978.3777942169,996765.231
1,771977.8326473025,996764.807
2,1369727.7783866778,951673.929
3,604336.2287726993,951672.203
4,1446174.0401162277,947123.707
5,1446174.0401162277,935624.314
6,1601554.9322030153,927029.544
7,1590044.4747371168,926689.355
8,1625623.3897638072,926689.355
9,1590041.78589297,926688.028
10,1590041.7263020962,926687.997
11,1446174.0401162277,926685.661
12,1121596.2301124877,926582.519
13,1121596.2301124877,318975.511
14,455055.6343089471,253737.314
15,1121596.2301124877,253735.813
16,240389.78877129089,62305.228
17,7527.792504385949,7.281
18,7845.474449635019,7.28
19,7845.474540145966,7.28
20,7845.475503649621,7.28
21,240389.78877129089,0.0
0,771978.3777942169,34.581
1,771977.8326473025,34.356
2,2.1684603490170096,0.0
0,771978.3777942169,42.813
1,771977.8326473025,42.602
2,2.1684603490170096,0.0
0,771978.3777942169,34.939
1,771977.8326473025,34.722
2,2.1684603490170096,0.0
0,771978.3777942169,37.787
1,771977.8326473025,37.408
2,2.1684603490170096,0.0
0,771978.3777942169,38.606
1,771977.8326473025,38.347
2,2.1684603490170096,0.0
0,771978.3777942169,39388.883
1,771977.8326473025,39388.547
2,2.1684603490170096,2.681
3,604336.2287726993,0.0
0,771978.3777942169,43.414
1,771977.8326473025,42.569
2,2.1684603490170096,0.0
0,771978.3777942169,35.236
1,771977.8326473025,34.855
2,2.1684603490170096,0.0
0,771978.3777942169,44.255
1,771977.8326473025,43.833
2,2.1684603490170096,0.0
0,771978.3777942169,64.369
1,771977.8326473025,57.839
2,2.1684603490170096,0.0
0,771978.3777942169,7401.306
1,771977.8326473025,7394.003
2,2.1684603490170096,4.367
3,604336.2287726993,0.0
0,771978.3777942169,824614.534
1,771977.8326473025,824613.975
2,1369727.7783866778,824577.173
3,1601554.9322030153,811939.253
4,1590044.4747371168,811786.476
5,1625623.3897638072,811786.475
6,1590041.78589297,811785.243
7,1590041.7263020962,811785.215
8,1446174.0401162277,811783.486
9,1121596.2301124877,811438.061
10,1121596.2301124877,190617.608
11,455055.6343089471,32744.083
12,1121596.2301124877,32742.634
13,240389.78877129089,24519.218
14,577842.8430326743,23625.377
15,577842.8430326743,23459.256
16,577842.8430326743,20278.546
17,577842.8430326743,19990.293
18,577842.8430326743,18197.877
19,577842.8430326743,8240.395
20,7527.792504385949,6.842
21,7845.474449635019,6.842
22,7845.474540145966,6.842
23,7845.475503649621,6.842
24,240389.78877129089,0.0
0,771978.3777942169,33.734
1,771977.8326473025,33.41
2,2.1684603490170096,0.0
0,771978.3777942169,40.936
1,771977.8326473025,38.666
2,2.1684603490170096,0.0
0,771978.3777942169,32.711
1,771977.8326473025,32.398
2,2.1684603490170096,0.0
0,771978.3777942169,4021.573
1,771977.8326473025,4021.443
2,1369727.7783866778,3985.665
3,295.05900281373124,2.217
4,1446174.0401162277,0.0
0,771978.3777942169,812.936
1,771977.8326473025,812.693
2,2.1684603490170096,3.047
3,604336.2287726993,0.0
0,771978.3777942169,44.057
1,771977.8326473025,43.587
2,2.1684603490170096,0.0
0,771978.3777942169,1997939.791
1,771977.8326473025,1997939.632
2,1369727.7783866778,1997898.894
3,1601554.9322030153,1990738.309
4,1625623.3897638072,1990236.513
5,1590044.4747371168,1990236.513
6,1590041.78589297,1990235.107
7,1590041.7263020962,1990235.054
8,1446174.0401162277,1990233.631
9,1121596.2301124877,1989870.52
10,1121596.2301124877,1372897.471
11,455055.6343089471,1045402.014
12,1121596.2301124877,1045400.442
13,240389.78877129089,698693.949
14,577842.8430326743,697904.072
15,577842.8430326743,692947.581
16,577842.8430326743,153413.476
17,577842.8430326743,7740.594
18,7527.792504385949,8.245
19,7845.474540145966,8.245
20,7845.475503649621,8.245
21,7845.474449635019,8.245
22,240389.78877129089,0.0
0,771978.3777942169,7827.163
1,771977.8326473025,7826.933
2,1369727.7783866778,7794.836
3,1446174.0401162277,39.09
4,2.1684603490170096,3.751
5,1446174.0401162277,0.0
0,771978.3777942169,1408108.891
1,771977.8326473025,1408108.768
2,1369727.7783866778,1408069.402
3,1601554.9322030153,1407918.099
4,1625623.3897638072,1407787.408
5,1590044.4747371168,1407787.408
6,1590041.78589297,1407786.315
7,1590041.7263020962,1407785.966
8,1446174.0401162277,1407784.447
9,1121596.2301124877,786307.696
10,1121596.2301124877,777184.204
11,762216.2992770204,2.077
12,295.05900281373124,2.077
13,1121596.2301124877,0.0
0,771978.3777942169,94239.734
1,771977.8326473025,94238.372
2,1369727.7783866778,94196.86
3,1446174.0401162277,91499.993
4,1446174.0401162277,87578.839
5,1446174.0401162277,86585.276
6,1446174.0401162277,70921.859
7,2.1684603490170096,2.974
8,1446174.0401162277,0.0
0,771978.3777942169,46.603
1,771977.8326473025,46.328
2,2.1684603490170096,0.0
0,771978.3777942169,686428.286
1,771977.8326473025,686428.078
2,1369727.7783866778,686382.355
3,1601554.9322030153,685925.728
4,1625623.3897638072,685709.15
5,1590044.4747371168,685709.15
6,1590041.78589297,685708.152
7,1590041.7263020962,685708.127
8,1446174.0401162277,685705.839
9,1121596.2301124877,685569.152
10,455055.6343089471,337342.759
11,1121596.2301124877,337341.433
12,7845.474449635019,13.305
13,7527.792504385949,13.305
14,7845.474540145966,13.305
15,7845.475503649621,13.305
16,240389.78877129089,0.0
0,771978.3777942169,276.357
1,771977.8326473025,276.192
2,2.1684603490170096,4.059
